,1 2,1 3,1 4,1 5,2 3,2 4,2 5,3 4,3 5,4 5
2291,0.28,0.06,0.77,0.56,0.31,0.54,0.3,0.82,0.6,0.25
2292,0.27,0.07,0.77,0.56,0.31,0.55,0.31,0.83,0.61,0.24
2293,0.27,0.07,0.77,0.57,0.31,0.55,0.33,0.83,0.62,0.24
2294,0.27,0.07,0.76,0.58,0.31,0.54,0.33,0.82,0.63,0.23
2295,0.26,0.08,0.73,0.58,0.31,0.52,0.34,0.8,0.64,0.21
2296,0.25,0.08,0.73,0.59,0.29,0.54,0.36,0.79,0.64,0.21
2297,0.25,0.07,0.72,0.58,0.27,0.54,0.36,0.78,0.63,0.21
2298,0.23,0.1,0.69,0.57,0.28,0.54,0.38,0.78,0.65,0.2
2299,0.23,0.09,0.69,0.57,0.29,0.55,0.38,0.78,0.65,0.2
2300,0.22,0.1,0.68,0.57,0.29,0.56,0.41,0.78,0.66,0.2
2301,0.21,0.11,0.66,0.57,0.29,0.55,0.42,0.77,0.68,0.18
2302,0.21,0.11,0.65,0.59,0.29,0.55,0.45,0.76,0.69,0.16
2303,0.21,0.13,0.64,0.59,0.31,0.55,0.45,0.77,0.72,0.16
2304,0.2,0.13,0.62,0.58,0.3,0.54,0.45,0.75,0.71,0.16
2305,0.21,0.14,0.62,0.58,0.29,0.59,0.49,0.76,0.71,0.16
2306,0.21,0.12,0.6,0.58,0.28,0.58,0.49,0.73,0.7,0.18
2307,0.21,0.13,0.6,0.57,0.29,0.58,0.49,0.73,0.71,0.18
2308,0.2,0.15,0.58,0.56,0.29,0.58,0.49,0.74,0.71,0.2
2309,0.2,0.15,0.58,0.57,0.29,0.58,0.49,0.73,0.72,0.21
2310,0.2,0.13,0.57,0.58,0.27,0.58,0.51,0.7,0.71,0.23
2311,0.19,0.15,0.57,0.59,0.28,0.58,0.51,0.71,0.73,0.25
2312,0.19,0.16,0.57,0.59,0.3,0.58,0.52,0.71,0.74,0.26
2313,0.2,0.16,0.56,0.59,0.3,0.58,0.53,0.71,0.75,0.26
2314,0.2,0.15,0.55,0.59,0.29,0.58,0.54,0.69,0.74,0.26
2315,0.2,0.17,0.53,0.6,0.3,0.57,0.56,0.69,0.78,0.25
2316,0.2,0.19,0.51,0.59,0.3,0.57,0.56,0.69,0.78,0.25
2317,0.21,0.21,0.51,0.59,0.31,0.57,0.57,0.71,0.8,0.26
2318,0.21,0.21,0.49,0.6,0.31,0.57,0.58,0.7,0.81,0.26
2319,0.22,0.22,0.49,0.61,0.32,0.56,0.59,0.7,0.82,0.26
2320,0.24,0.22,0.48,0.61,0.32,0.56,0.59,0.69,0.82,0.25
2321,0.27,0.22,0.48,0.62,0.34,0.56,0.6,0.7,0.83,0.25
2322,0.28,0.22,0.48,0.63,0.34,0.56,0.6,0.7,0.84,0.25
2323,0.29,0.22,0.48,0.66,0.35,0.56,0.61,0.7,0.86,0.26
2324,0.3,0.2,0.49,0.65,0.33,0.56,0.6,0.68,0.83,0.26
2325,0.32,0.21,0.48,0.67,0.34,0.56,0.61,0.68,0.84,0.26
2326,0.33,0.2,0.48,0.66,0.35,0.55,0.6,0.68,0.83,0.25
2327,0.35,0.21,0.48,0.67,0.36,0.56,0.62,0.68,0.85,0.26
2328,0.37,0.22,0.48,0.67,0.37,0.57,0.62,0.68,0.85,0.26
2329,0.35,0.23,0.48,0.68,0.36,0.55,0.61,0.69,0.86,0.26
2330,0.36,0.23,0.47,0.67,0.36,0.56,0.62,0.69,0.85,0.25
2331,0.36,0.23,0.48,0.67,0.36,0.57,0.63,0.7,0.85,0.25
2332,0.37,0.24,0.48,0.66,0.35,0.58,0.63,0.71,0.85,0.25
2333,0.39,0.25,0.49,0.67,0.36,0.6,0.63,0.71,0.86,0.25
2334,0.42,0.27,0.49,0.68,0.35,0.6,0.63,0.72,0.86,0.25
2335,0.45,0.29,0.5,0.68,0.35,0.61,0.62,0.72,0.84,0.24
2336,0.46,0.3,0.51,0.67,0.35,0.62,0.61,0.73,0.83,0.23
2337,0.47,0.3,0.5,0.67,0.35,0.62,0.61,0.72,0.82,0.24
2338,0.47,0.29,0.49,0.65,0.35,0.62,0.6,0.71,0.8,0.25
2339,0.47,0.29,0.48,0.65,0.35,0.62,0.59,0.71,0.79,0.25
2340,0.47,0.3,0.46,0.65,0.35,0.61,0.59,0.69,0.8,0.27
2341,0.47,0.31,0.45,0.65,0.35,0.61,0.6,0.69,0.81,0.27
2342,0.47,0.31,0.45,0.65,0.35,0.61,0.6,0.69,0.81,0.27
2343,0.47,0.32,0.45,0.64,0.34,0.6,0.59,0.7,0.8,0.27
2344,0.45,0.32,0.45,0.64,0.33,0.59,0.58,0.7,0.8,0.27
2345,0.45,0.32,0.44,0.63,0.32,0.59,0.58,0.69,0.79,0.27
2346,0.45,0.34,0.4,0.62,0.29,0.59,0.6,0.67,0.79,0.28
2347,0.44,0.35,0.39,0.59,0.27,0.59,0.59,0.66,0.77,0.26
2348,0.44,0.35,0.37,0.58,0.27,0.58,0.59,0.65,0.76,0.27
2349,0.44,0.35,0.36,0.58,0.27,0.56,0.59,0.64,0.76,0.27
2350,0.42,0.36,0.34,0.55,0.25,0.54,0.57,0.63,0.74,0.26
2351,0.42,0.37,0.33,0.53,0.24,0.53,0.57,0.62,0.73,0.23
2352,0.42,0.37,0.33,0.49,0.22,0.53,0.57,0.61,0.7,0.18
2353,0.41,0.38,0.31,0.46,0.21,0.52,0.57,0.61,0.69,0.16
2354,0.41,0.38,0.31,0.44,0.2,0.51,0.56,0.59,0.67,0.14
2355,0.42,0.38,0.3,0.43,0.19,0.51,0.56,0.58,0.66,0.14
2356,0.42,0.38,0.3,0.43,0.19,0.5,0.55,0.56,0.65,0.14
2357,0.41,0.36,0.29,0.43,0.18,0.49,0.55,0.55,0.63,0.14
2358,0.41,0.36,0.29,0.43,0.18,0.49,0.55,0.54,0.63,0.13
2359,0.42,0.38,0.3,0.42,0.17,0.47,0.55,0.54,0.64,0.12
2360,0.43,0.4,0.31,0.43,0.16,0.45,0.55,0.52,0.64,0.13
2361,0.42,0.42,0.31,0.43,0.14,0.43,0.54,0.52,0.64,0.14
2362,0.43,0.43,0.31,0.44,0.14,0.42,0.54,0.51,0.65,0.14
2363,0.42,0.45,0.32,0.44,0.14,0.4,0.53,0.51,0.65,0.15
2364,0.43,0.48,0.34,0.45,0.15,0.38,0.53,0.51,0.67,0.16
2365,0.44,0.5,0.35,0.46,0.17,0.37,0.53,0.52,0.69,0.16
2366,0.45,0.5,0.36,0.45,0.17,0.36,0.52,0.51,0.67,0.17
2367,0.44,0.5,0.36,0.46,0.17,0.35,0.52,0.51,0.68,0.18
2368,0.42,0.52,0.37,0.45,0.19,0.34,0.52,0.53,0.71,0.18
2369,0.41,0.53,0.37,0.45,0.2,0.33,0.51,0.53,0.71,0.19
2370,0.4,0.53,0.37,0.45,0.2,0.31,0.52,0.51,0.72,0.22
2371,0.4,0.52,0.36,0.46,0.19,0.29,0.53,0.48,0.72,0.24
2372,0.4,0.52,0.35,0.45,0.19,0.29,0.54,0.48,0.73,0.25
2373,0.38,0.52,0.35,0.46,0.18,0.3,0.56,0.48,0.74,0.26
2374,0.38,0.51,0.35,0.48,0.17,0.3,0.59,0.46,0.75,0.3
2375,0.37,0.51,0.33,0.47,0.18,0.29,0.58,0.47,0.76,0.29
2376,0.35,0.52,0.32,0.47,0.2,0.29,0.59,0.48,0.79,0.31
2377,0.34,0.52,0.32,0.47,0.21,0.28,0.58,0.49,0.79,0.31
2378,0.34,0.53,0.32,0.46,0.22,0.29,0.58,0.51,0.8,0.29
2379,0.32,0.52,0.31,0.46,0.23,0.29,0.57,0.51,0.79,0.28
2380,0.33,0.53,0.3,0.45,0.23,0.29,0.57,0.51,0.79,0.28
2381,0.31,0.54,0.32,0.46,0.26,0.27,0.55,0.51,0.79,0.28
2382,0.31,0.54,0.32,0.46,0.26,0.26,0.53,0.5,0.78,0.28
2383,0.31,0.5,0.3,0.46,0.23,0.23,0.52,0.46,0.75,0.29
2384,0.33,0.53,0.3,0.45,0.24,0.23,0.52,0.47,0.75,0.29
2385,0.33,0.55,0.29,0.45,0.26,0.23,0.51,0.49,0.76,0.28
2386,0.34,0.58,0.3,0.43,0.28,0.22,0.49,0.5,0.76,0.27
2387,0.34,0.6,0.29,0.42,0.29,0.23,0.48,0.51,0.76,0.26
2388,0.33,0.61,0.28,0.4,0.3,0.23,0.46,0.53,0.75,0.23
2389,0.33,0.6,0.28,0.4,0.29,0.24,0.46,0.52,0.74,0.22
2390,0.34,0.62,0.31,0.4,0.31,0.26,0.45,0.55,0.74,0.18
2391,0.35,0.63,0.34,0.41,0.31,0.27,0.45,0.56,0.74,0.18
2392,0.35,0.65,0.34,0.42,0.32,0.27,0.45,0.56,0.74,0.18
2393,0.36,0.65,0.36,0.42,0.32,0.27,0.44,0.57,0.73,0.17
2394,0.36,0.67,0.37,0.43,0.33,0.27,0.43,0.57,0.73,0.16
2395,0.37,0.68,0.38,0.43,0.33,0.28,0.43,0.56,0.72,0.16
2396,0.38,0.69,0.39,0.43,0.33,0.28,0.43,0.56,0.71,0.16
2397,0.38,0.69,0.4,0.46,0.33,0.28,0.44,0.55,0.71,0.16
2398,0.39,0.7,0.42,0.5,0.33,0.3,0.44,0.56,0.69,0.14
2399,0.39,0.7,0.43,0.52,0.33,0.3,0.44,0.56,0.69,0.14
2400,0.39,0.71,0.43,0.52,0.33,0.29,0.44,0.56,0.68,0.14
